"gene","subtype","expr_significant","outlier_significant","rank_significant","n_methods_significant","expr_fold_change","target_expr","expr_fdr","outlier_fdr","target_rank"
"TBRG1","mes",FALSE,TRUE,FALSE,1,1.21948383340237,2.09950322151304,NA,0.0116872430860473,0.278871391076115
"FOXN3","mes",FALSE,TRUE,FALSE,1,1.1995566027993,2.61910145419778,NA,0.0117907385124691,0.350393700787402
"GPER1","mes",FALSE,TRUE,FALSE,1,2.26955553111472,1.71863769294468,NA,0.0124068726712799,0.221784776902887
"CAPN3","mes",FALSE,TRUE,FALSE,1,1.70239481905839,2.43659248486664,NA,0.0134338120985103,0.318897637795276
"ARL2","mes",FALSE,TRUE,FALSE,1,1.11316965853291,6.80923860612965,NA,0.0142091644744147,0.938976377952756
"TRIM39","mes",FALSE,TRUE,FALSE,1,1.427571632865,1.7671028833407,NA,0.0142091644744147,0.230971128608924
"DAPK3","mes",FALSE,TRUE,FALSE,1,1.20815702982756,4.5309198284782,NA,0.0142091644744147,0.700787401574803
"PRKACA","mes",FALSE,TRUE,FALSE,1,1.10413868870034,5.88072401537107,NA,0.0142650658481293,0.876640419947507
"NES","mes",FALSE,TRUE,FALSE,1,1.45959523010531,4.95004006696174,NA,0.0142784238105955,0.759842519685039
"SYCE3","mes",FALSE,TRUE,FALSE,1,0.450988965940267,0.600927205404016,NA,0.0144953061362545,0.112204724409449
"LIF","mes",FALSE,TRUE,FALSE,1,1.86356941049115,3.40658470080532,NA,0.0145416535154507,0.4750656167979
"SKP2","mes",FALSE,TRUE,FALSE,1,0.601739120335036,2.49684745212529,NA,0.0151465134152919,0.331364829396325
"PTPN6","mes",FALSE,TRUE,FALSE,1,1.21604092151268,5.8382345689447,NA,0.0156137591009909,0.872703412073491
"TUBB4B","mes",FALSE,TRUE,FALSE,1,0.925783229921849,7.6509590619624,NA,0.0178614982624007,0.968503937007874
"INSC","mes",FALSE,TRUE,FALSE,1,2.13921273084011,0.819788023230161,NA,0.0180816718757853,0.139763779527559
"RPS6KA2","mes",FALSE,TRUE,FALSE,1,1.48076403190231,4.43667399949689,NA,0.0183913267977871,0.680446194225722
"GSPT1","mes",FALSE,TRUE,FALSE,1,0.963412264852814,6.26383110696929,NA,0.0192608018128527,0.906824146981627
"MACROH2A1","mes",FALSE,TRUE,FALSE,1,0.89268735007333,6.50778857265673,NA,0.0204657323145191,0.925196850393701
"BMP4","mes",FALSE,TRUE,FALSE,1,1.42343631938467,4.42377039304745,NA,0.0209608351621246,0.675853018372703
"MORF4L1","mes",FALSE,TRUE,FALSE,1,1.0527508269262,8.873157988774,NA,0.0209608351621246,0.98753280839895
"PES1","mes",FALSE,TRUE,FALSE,1,1.06318563175503,5.6514774844315,NA,0.0210755521747808,0.85498687664042
"APP","mes",FALSE,TRUE,FALSE,1,1.07516217511891,8.09891651263856,NA,0.0213642431060011,0.979002624671916
"ARF1","mes",FALSE,TRUE,FALSE,1,1.02513618335218,8.6541754449666,NA,0.0236670612787609,0.985564304461942
"CCNF","mes",FALSE,TRUE,FALSE,1,0.692432125345341,2.0468446385631,NA,0.0237162957124371,0.2749343832021
"RNF4","mes",FALSE,TRUE,FALSE,1,1.08100301132776,5.64831056173851,NA,0.0239800379756154,0.854330708661417
