"gene_symbol","mean_expr"
"PCNA",7.73085113141525
"NES",3.1308380901399
"TESMIN",0.794472178561373
"ZBED3",1.24915486263178
"CDK8",2.58892986494382
"MYH10",2.57114043830526
"CCNA1",1.61766964137648
"BEX2",4.04047692437093
"SLF1",1.57507182404827
"BTG1",3.13131505995881
"BMAL1",2.29944425543923
"TEX15",0.0621538727090009
"DPF2",2.14038351005266
"MEN1",1.23581409610788
"CCNB1",5.22870324931047
"CDK7",5.48948796136226
"ARL8B",6.28237946844378
"MEIS2",1.79720797797126
"PSRC1",3.03107863421046
"SPIRE1",3.08854364050458
"ROCK2",3.07052968012669
"LPIN1",2.78881876832972
"CDC73",2.40809577889661
"RPS15A",11.6578691707083
"CCNH",4.75297990586143
"CABLES1",1.83410882737445
"USP26",0.0124150097883753
"PIWIL4",1.07035778607786
"PUM1",3.34734326129449
"CDCA8",4.2779943950352
"AGO4",2.56056944610815
"CLOCK",2.6228072924177
"APC",0.104323434114618
"ANXA1",10.4566909360812
"CCNJL",1.79815376776181
"TAOK3",4.12907105126718
"TBX3",2.5353829599506
"RINT1",3.656769384225
"SRPK2",3.88411649271068
"MAP3K7",3.84443324612028
"NAT10",4.42374105157541
"CDK4",6.35775914615375
"ACVR1B",3.64401516464904
"MDM2",4.28391421197754
"KIAA1614",0.80810085230088
"USP37",2.38111279730479
"EPC2",3.28423149536788
"USP44",0.325811759874509
"APPL2",3.88960041439987
"NEK3",2.20610996486506
"RNASEH2B",3.74632512763016
"CKAP2",4.74071497570755
"BORA",3.16143743812925
"SPRY2",2.87919120453642
"NUDT15",5.09859971702994
"SETDB2",1.07499367038678
"GPNMB",6.85367324455563
"TBRG4",5.31911284925401
"HUS1",2.67544980281209
"BRIP1",1.42295381746316
"KAT7",2.83441598941717
"ACTL6A",6.14711695093339
"SKIL",4.15075335877367
"IL10",1.55157973842095
"BIN1",3.28660897363663
"CDK9",4.59870494780839
"ODF2",3.11063646405358
"C9orf78",5.69240164575656
"SMC2",3.73458085589128
"KLF4",1.40409160332059
"DAB2IP",1.26015801638101
"CDK5RAP2",2.27283334900555
"DSCC1",3.07398669934518
"MYC",6.27180051794099
"DMRT1",0.0965273040037863
"DCTN3",6.75591221785946
"TMEM8B",1.79873493190688
"RPS6",11.5482628316084
"KIF13A",3.90557046856529
"TMEM14B",7.1800183401075
"TUBB2A",5.17399896180516
"TUBB2B",1.30896132843867
"IER3",6.89685486347966
"NUMA1",3.65955270508767
"SDCBP",7.23147958597807
"BTG4",0.196482763099281
"RDX",4.88279834516855
"NUSAP1",5.09280251926687
"KIF23",3.98072118678179
"KNL1",1.75850920552775
"HAUS2",3.56539098850286
"TUBGCP4",2.50790893476965
"GTF2B",5.44249538529844
"BRDT",0.232409033132959
"CGREF1",0.818094946468825
"PNPT1",2.94870536020486
"ACTR2",7.36550959152685
"SIX3",0.242635074732906
"CENPO",1.8246884097536
"KIF11",3.67743674665926
"TACC2",2.64915486131686
"ARL3",3.50764591085403
"CEP55",4.49535439096575
"KIF20B",2.34932534839086
"EXOC6",2.87015989339537
"DNA2",2.14284874622126
"BARD1",2.23511101426493
"CDK15",0.312350833231397
"HECW2",0.859664579743836
"WDR12",2.69852784352541
"PARP9",6.07582853024112
"MNS1",1.66396705413334
"USP8",3.67101610657666
"TMOD3",4.52052080575458
"HERC5",3.47801551056855
"FGF2",1.21904386014164
"PRDM5",1.07930415066967
"SEPTIN11",4.70466508447039
"CCNG2",4.99580310970528
"CDKL2",0.493732209417202
"CENPE",2.56328027120984
"EGF",0.318029081109631
"PPP3CA",4.32418354165569
"PRICKLE1",0.378805967109391
"POC1B",3.5005497840138
"NEDD1",3.91893377395573
"SYCP3",0.0993574163036248
"ASCL1",0.135923157035805
"SLC39A5",0.0192762643344138
"NABP2",5.06645060709374
"SMARCC2",2.04239952571449
"BRCA2",0.720277861202652
"RB1",4.45428247069295
"DIAPH3",2.45444443397541
"CUL4A",2.98238252413077
"KCNH5",0.211069949668753
"IGF1R",2.9494379816134
"BBS4",3.05459615126391
"PML",4.38452970290512
"CYP1A1",0.890646304322415
"TICRR",0.780382342577207
"IQGAP1",5.37492783855151
"SEPTIN12",0.00834165415345019
"MBTPS1",4.84790107854558
"NCOR1",3.27200469156048
"MYOCD",0.516204644299808
"TOM1L1",4.37682419615337
"SPATA22",0.0675577466116587
"CLTC",5.09267992556131
"ADCYAP1",0.485976288260744
"ESCO1",3.70184102186674
"GATA6",1.46020330282504
"TP53",4.26094329568303
"CSNK1D",4.7830987477008
"ANAPC11",7.6107034190877
"TBCD",0.538264529049355
"RPTOR",1.93429175467486
"CEP131",1.34875217293277
"P3H4",3.77378507436374
"BRD4",3.96657669007946
"DMRTC2",0.0593039922208068
"SIK1",2.1446993777966
"DNMT3L",0
"APP",7.65872228738105
"AKT1",5.67641039346047
"TM4SF5",0.142011091791711
"PLK4",2.55847053765076
"ITGB3BP",4.97445417810268
"KIF2C",4.23345306544516
"TIPRL",5.40578264013108
"MAEL",0.104717725804712
"NUF2",4.48352322220747
"PRCC",5.33612633041705
"ENSA",8.29908620885022
"POGZ",3.50088594981031
"HORMAD1",1.18216356222433
"DTL",2.94441566754657
"DYRK3",2.63649239431434
"INTS7",3.73283527544642
"TP53BP2",3.7586989117472
"CRNN",1.67143082232504
"JTB",7.05756070643178
"INTS3",2.9803622380006
"SDE2",3.57270377250967
"ARF1",8.41825614002149
"ARL8A",4.71036128068519
"EML4",3.85269990105284
"CALM2",9.79556701498276
"ETAA1",2.77176381523589
"CIAO1",4.74543289634532
"ANKRD53",0.0992085037198216
"EXOC6B",3.67143896256348
"PKP4",3.77712126062906
"DIS3L2",0.912744948824489
"FANCD2",2.26244052931127
"CTDSP1",5.33631823941979
"DYNC1LI1",4.98637234525907
"CTDSPL",4.28921908549391
"UBA3",5.68810379066291
"CENPC",1.02696393191856
"CCNA2",4.79368038546794
"SKP2",3.82140918130197
"PLK2",5.70827718306195
"IQGAP2",0.739064754914274
"RASA1",3.90923535112089
"BOD1",5.17038179419672
"TTBK1",0.152989693172082
"PHIP",2.94686410899803
"DYNLT1",8.28195753491903
"EGFR",4.26391636390754
"CDCA5",4.55627553009228
"MEPCE",4.72762928562554
"STRA8",0.00460763006973966
"TLK2",3.96627131222677
"NCAPG2",3.51395511198456
"CCNB3",0.165880115362537
"HDAC8",3.99809188374955
"TAF1",1.62802517292797
"MCPH1",2.68407805921446
"MAGEA4",2.38295482234966
"CETN2",6.13476097028078
"BIN3",4.0145974789616
"CHMP7",2.25148683006957
"TACC1",3.62328314739879
"TERF1",2.75929157513243
"UHRF2",3.97788564360153
"NFIB",2.59421620147606
"HAUS6",3.33167217640026
"CDKN2B",2.36198731530585
"CDKN2A",3.47566075784528
"INIP",3.89840075867032
"NTMT1",5.4768385675727
"MKI67",3.48953066862335
"GAS2",0.184111606891131
"RPS3",11.2078924553883
"DRD2",0.059182689640029
"NPAT",2.48389727416746
"ATM",2.2562217156192
"KAT14",2.79756100619988
"EML3",2.03693249907453
"INCENP",2.48485027175242
"CHEK1",3.9327719466768
"DSN1",4.29858811578607
"TAOK2",3.56431773524163
"HMGA2",3.1125816186361
"ITGB1",8.41946934716234
"LATS2",2.59364353342251
"CCDC102B",2.23705459895503
"TEX12",0.254125529394409
"ANK3",2.32785593871052
"RAD9B",0.408831669046225
"EIF4E",5.84043943306962
"MBIP",3.86216865815162
"NEK7",0.314546096435284
"SLC25A31",0.00390132021097862
"EPS8",3.6334089114177
"NCAPD3",2.57313754725028
"DRD3",0.0112066889144328
"EDNRA",2.73310596422309
"ADAM17",4.64751807678568
"CENPU",3.5143636586076
"CENPJ",1.50268096632974
"FBXO4",3.47052384360156
"CACUL1",3.12352644094277
"RBM46",0.240904615459304
"TUBA3E",0.203244051304452
"POU4F1",0.152550353598639
"HAUS1",5.53316729483862
