"gene_symbol","mean_expr"
"TGFBR1",2.04028743345772
"SHB",2.41424269482768
"CCNJ",2.53928363054466
"GATA3",6.99479189361664
"LIPA",5.92013639427817
"LZTS2",4.6969036094329
"FGF8",0.0205443016977109
"GBF1",3.2549612545668
"FBXL15",2.7932162951519
"GTPBP4",4.50966943536815
"BCCIP",6.277242767706
"SMC3",4.19388038969238
"CUL2",3.14416614888478
"CCNY",5.01954373115098
"UBE2S",3.52592159316777
"GIT1",4.26437510796536
"RAD51C",3.91080098767197
"SEPTIN4",0.688582229369322
"TRIM37",3.34193151261532
"TUBD1",1.12486342434737
"KPNB1",5.86068541467396
"RPS6KB1",4.00288537957893
"CDK5RAP3",5.7408221490099
"RECQL5",3.20420776599734
"RNF167",5.81098642802328
"SLC6A4",0.240914115942008
"SMARCD2",6.20673363954357
"CCL2",4.42244820246362
"KAT2A",3.47958566139619
"PPP1R9B",4.14490206294952
"DUSP3",4.63442278446504
"YWHAE",8.85412290019581
"RANGRF",5.42051544817063
"MAP2K6",1.05282718588066
"NHERF1",5.26965461575871
"UNC119",5.12455721928959
"PHOX2B",0.00222956857513179
"FBXW7",3.15725753856691
"NCAPG",1.61572050462744
"ZPR1",1.18316071940274
"HSPA8",10.0177166222957
"CCND1",6.49949922357021
"PRPF19",6.3025965872654
"CHORDC1",4.14541993067271
"ANAPC15",6.03658970282262
"CEP126",0.770984334411296
"EIF4G2",8.24012888043388
"BIRC2",4.59849276589877
"AMBRA1",3.20504285782095
"MADD",4.18112052252347
"GTF2H1",4.5073334951514
"BCL7A",3.21172000856995
"CYP27B1",0.961554466036834
"GLI1",0.281424748180569
"FOXM1",2.77616553969463
"RAD51AP1",2.47331545021844
"CDKN1B",5.38432040957891
"MDM1",2.8234717799298
"TIMELESS",1.92742458729684
"ING4",5.28269537047402
"PTPN6",5.04952133948039
"AICDA",0.0602551080299701
"RAB35",4.98524451431002
"TPD52L1",4.2836771532437
"FBXO5",3.03331000772731
"SLC26A8",0.0586155600059051
"MAPK14",5.01635303005029
"STK38",5.38230635886851
"MCM3",5.98632206231182
"CCNC",5.83197907137884
"E2F3",3.44903310425596
"GMNN",5.93096824330128
"NR2E1",0.294573258010449
"HECA",4.20830517346063
"SMOC2",2.79033781554638
"CCND3",5.16898613544365
"CUL9",0.0553704332059102
"EXOC2",3.76619263788476
"SENP6",4.12638926516972
"PRPF4B",1.83499847764826
"TTK",2.5171642573919
"CEP72",1.42822639100639
"TENT4A",3.22032032688758
"BRD8",3.31922438483166
"KIF20A",2.79460009648962
"IK",6.48822534710928
"CCNG1",6.86243747918998
"RAD1",2.95424451822438
"RAD50",3.18721041204388
"PPP2CA",7.06423467595951
"NR3C1",3.26899740982509
"MACROH2A1",7.1603497935473
"PDGFRB",3.05618875452103
"SMC4",3.90377407769375
"ACTR8",4.13922964535844
"BCL6",5.13490309019884
"TFDP2",4.48331664443416
"KAT2B",3.69205162934885
"WNT5A",4.41071355682818
"HES1",6.3228016503815
"ECT2",3.42821143827814
"HYAL1",0.948171037064773
"RPL24",11.8477329701848
"ROPN1B",0.513837295781465
"KLHL18",3.01792730510003
"NEK11",2.45545265655232
"EIF4G1",5.46872609932973
